seed,gen,best_ppf,sigma,h_sens_pop,div,stag,n_al
509,220,1.7994813919067383,0.05097419396042824,1.5687396192632292,1.0,11,50
509,221,1.7994813919067383,0.05097419396042824,1.5959306259425923,1.0,12,50
509,222,1.7994813919067383,0.05097419396042824,1.5818773624306566,1.0,13,50
509,223,1.7994813919067383,0.05097419396042824,1.6100747172683687,1.0,14,50
509,224,1.7994813919067383,0.05097419396042824,1.580719861766203,1.0,15,50
509,225,1.7994813919067383,0.05097419396042824,1.5725716559378333,1.0,16,50
509,226,1.7994813919067383,0.05097419396042824,1.5902239617430052,1.0,17,50
509,227,1.7994813919067383,0.05097419396042824,1.5844368401962408,1.0,18,50
509,228,1.7994813919067383,0.05097419396042824,1.5776813954584064,1.0,19,50
509,229,1.7994813919067383,0.05097419396042824,1.586059852040787,1.0,0,50
509,230,1.7994813919067383,0.05097419396042824,1.5797026112352361,1.0,1,50
509,231,1.7994813919067383,0.05097419396042824,1.5822764739640305,1.0,2,50
509,232,1.7994813919067383,0.05097419396042824,1.5673907203544524,1.0,3,50
509,233,1.7994813919067383,0.05097419396042824,1.5848198866293588,1.0,4,50
509,234,1.7994813919067383,0.05097419396042824,1.569560226347679,1.0,5,50
509,235,1.7994813919067383,0.05097419396042824,1.5736519634020294,1.0,6,50
509,236,1.7994813919067383,0.05097419396042824,1.5461181313734809,1.0,7,50
509,237,1.7994813919067383,0.05097419396042824,1.504070185236374,1.0,8,50
509,238,1.7994813919067383,0.05097419396042824,1.5111325955863413,1.0,9,50
509,239,1.7994813919067383,0.05097419396042824,1.513940800630615,1.0,10,50
509,240,1.7994813919067383,0.05097419396042824,1.5008030030278705,1.0,11,50
509,241,1.7994813919067383,0.05097419396042824,1.4790833717928715,1.0,12,50
509,242,1.7994813919067383,0.05097419396042824,1.4670895061631517,1.0,13,50
509,243,1.7994813919067383,0.05097419396042824,1.4742557309875064,1.0,14,50
509,244,1.7994813919067383,0.05097419396042824,1.4426800337958117,1.0,15,50
509,245,1.7994813919067383,0.05097419396042824,1.4402698455864098,1.0,16,50
509,246,1.7994813919067383,0.05097419396042824,1.4584642150167084,1.0,17,50
509,247,1.7994813919067383,0.05097419396042824,1.4784793439195023,1.0,18,50
509,248,1.7994813919067383,0.05097419396042824,1.4897450801300165,1.0,19,50
509,249,1.7994813919067383,0.05097419396042824,1.500287870895429,1.0,0,50
509,250,1.7994813919067383,0.05097419396042824,1.4856326247085867,1.0,1,50
1023,1,1.9006738662719727,0.07988852262496948,1.727950983351282,1.0,1,23
1023,2,1.9006738662719727,0.07988852262496948,1.733478032423755,1.0,2,46
1023,3,1.8888237476348877,0.06037074699997902,1.7068526471749117,1.0,0,50
1023,4,1.8888237476348877,0.06037074699997902,1.7099571968201372,1.0,1,50
1023,5,1.8888237476348877,0.06037074699997902,1.7180178104882826,1.0,2,50
1023,6,1.8283979892730713,0.056125570088624954,1.7372081848133147,1.0,0,50
1023,7,1.8283979892730713,0.056125570088624954,1.7223455299713055,1.0,1,50
1023,8,1.8283979892730713,0.056125570088624954,1.7246176210462982,1.0,2,50
1023,9,1.8283979892730713,0.056125570088624954,1.7341659107749217,1.0,3,50
1023,10,1.8283979892730713,0.056125570088624954,1.7263560029858214,1.0,4,50
1023,11,1.8283979892730713,0.056125570088624954,1.71929209239595,1.0,5,50
1023,12,1.8283979892730713,0.056125570088624954,1.7340271172013075,1.0,6,50
1023,13,1.8283979892730713,0.056125570088624954,1.733101965248144,1.0,7,50
1023,14,1.8283979892730713,0.056125570088624954,1.7272365425430776,1.0,8,50
1023,15,1.8283979892730713,0.056125570088624954,1.7193270755912926,1.0,9,50
1023,16,1.8283979892730713,0.056125570088624954,1.7308561197749428,1.0,10,50
1023,17,1.8283979892730713,0.056125570088624954,1.693041625803047,1.0,11,50
1023,18,1.8283979892730713,0.056125570088624954,1.680994430100187,1.0,12,50
1023,19,1.8283979892730713,0.056125570088624954,1.7056893689956296,1.0,13,50
1023,20,1.8283979892730713,0.056125570088624954,1.6926389269273656,1.0,14,50
1023,21,1.8283979892730713,0.056125570088624954,1.6748879218573218,1.0,15,50
1023,22,1.8283979892730713,0.056125570088624954,1.6734879649435312,1.0,16,50
1023,23,1.8283979892730713,0.056125570088624954,1.6912339715695157,1.0,17,50
1023,24,1.8283979892730713,0.056125570088624954,1.6612771443167276,1.0,18,50
1023,25,1.8283979892730713,0.056125570088624954,1.6943568270069898,1.0,19,50
1023,26,1.8283979892730713,0.056125570088624954,1.7256362942639025,1.0,0,50
1023,27,1.8283979892730713,0.056125570088624954,1.725080048795604,1.0,1,50
1023,28,1.8283979892730713,0.056125570088624954,1.7106350073090966,1.0,2,50
1023,29,1.8283979892730713,0.056125570088624954,1.7226567745290853,1.0,3,50
1023,30,1.8283979892730713,0.056125570088624954,1.7360140571210072,1.0,4,50
1023,31,1.8283979892730713,0.056125570088624954,1.730002318625282,1.0,5,50
1023,32,1.8283979892730713,0.056125570088624954,1.7319511323001382,1.0,6,50
1023,33,1.8283979892730713,0.056125570088624954,1.7335212625699574,1.0,7,50
1023,34,1.8283979892730713,0.056125570088624954,1.720574814835167,1.0,8,50
1023,35,1.8283979892730713,0.056125570088624954,1.7254887846670373,1.0,9,50
1023,36,1.8283979892730713,0.056125570088624954,1.6998267234885136,1.0,10,50
1023,37,1.8283979892730713,0.056125570088624954,1.6889221904522398,1.0,11,50
1023,38,1.8283979892730713,0.056125570088624954,1.6898657363980787,1.0,12,50
1023,39,1.8283979892730713,0.056125570088624954,1.7056296153897472,1.0,13,50
1023,40,1.8283979892730713,0.056125570088624954,1.6978013505206035,1.0,14,50
1023,41,1.8283979892730713,0.056125570088624954,1.6996799998589878,1.0,15,50
1023,42,1.8283979892730713,0.056125570088624954,1.6771564275881543,1.0,16,50
1023,43,1.8283979892730713,0.056125570088624954,1.6646068765052109,1.0,17,50
1023,44,1.8283979892730713,0.056125570088624954,1.6672771486352893,1.0,18,50
1023,45,1.8283979892730713,0.056125570088624954,1.6879652453805607,1.0,19,50
1023,46,1.8283979892730713,0.056125570088624954,1.7173127070837173,1.0,0,50
1023,47,1.8283979892730713,0.056125570088624954,1.7260091047324635,1.0,1,50
1023,48,1.8283979892730713,0.056125570088624954,1.6997499788969537,1.0,2,50
1023,49,1.8283979892730713,0.056125570088624954,1.685644436174724,1.0,3,50
1023,50,1.8283979892730713,0.056125570088624954,1.6904271694506574,1.0,4,50
1023,51,1.8283979892730713,0.056125570088624954,1.6521608097254177,1.0,5,50
1023,52,1.8283979892730713,0.056125570088624954,1.6705778590446718,1.0,6,50
1023,53,1.8283979892730713,0.056125570088624954,1.647902367531366,1.0,7,50
1023,54,1.8283979892730713,0.056125570088624954,1.6487315704197103,1.0,8,50
1023,55,1.8283979892730713,0.056125570088624954,1.639720604265741,1.0,9,50
1023,56,1.8283979892730713,0.056125570088624954,1.6706126802909094,1.0,10,50
1023,57,1.8283979892730713,0.056125570088624954,1.6843519343124564,1.0,11,50
1023,58,1.8283979892730713,0.056125570088624954,1.6909825116058517,1.0,12,50
1023,59,1.8283979892730713,0.056125570088624954,1.682872694072638,1.0,13,50
1023,60,1.8283979892730713,0.056125570088624954,1.6724501891981192,1.0,14,50
1023,61,1.8283979892730713,0.056125570088624954,1.685124457092513,1.0,15,50
1023,62,1.8283979892730713,0.056125570088624954,1.7075953263267956,1.0,16,50
1023,63,1.8283979892730713,0.056125570088624954,1.7060299341410918,1.0,17,50
1023,64,1.8283979892730713,0.056125570088624954,1.7020535653425948,1.0,18,50
1023,65,1.8283979892730713,0.056125570088624954,1.6948769437249624,1.0,19,50
1023,66,1.8283979892730713,0.056125570088624954,1.6996628873143727,1.0,0,50
1023,67,1.8283979892730713,0.056125570088624954,1.6966586229169653,1.0,1,50
1023,68,1.8283979892730713,0.056125570088624954,1.6922809642874908,1.0,2,50
1023,69,1.8283979892730713,0.056125570088624954,1.6988781277794436,1.0,3,50
1023,70,1.8283979892730713,0.056125570088624954,1.6936721009582518,1.0,4,50
1023,71,1.8283979892730713,0.056125570088624954,1.6937001614766232,1.0,5,50
1023,72,1.8283979892730713,0.056125570088624954,1.7026054971981626,1.0,6,50
1023,73,1.8283979892730713,0.056125570088624954,1.6892897160765659,1.0,7,50
1023,74,1.8283979892730713,0.056125570088624954,1.7059411105149305,1.0,8,50
1023,75,1.8283979892730713,0.056125570088624954,1.6902967712393455,1.0,9,50
1023,76,1.8283979892730713,0.056125570088624954,1.6947176850537926,1.0,10,50
1023,77,1.8283979892730713,0.056125570088624954,1.6901032611896738,1.0,11,50
1023,78,1.8283979892730713,0.056125570088624954,1.6917015607249546,1.0,12,50
1023,79,1.8283979892730713,0.056125570088624954,1.6802694528110838,1.0,13,50
1023,80,1.8283979892730713,0.056125570088624954,1.6956996028353233,1.0,14,50
1023,81,1.8283979892730713,0.056125570088624954,1.6825825790074742,1.0,15,50
1023,82,1.8283979892730713,0.056125570088624954,1.7125111683157963,1.0,16,50
1023,83,1.8283979892730713,0.056125570088624954,1.6651856760128931,1.0,17,50
1023,84,1.8283979892730713,0.056125570088624954,1.6587413822234884,1.0,18,50
1023,85,1.8283979892730713,0.056125570088624954,1.6255647328228788,1.0,19,50
1023,86,1.8283979892730713,0.056125570088624954,1.6729546671759135,1.0,0,50
1023,87,1.8283979892730713,0.056125570088624954,1.6721402374206562,1.0,1,50
1023,88,1.8283979892730713,0.056125570088624954,1.6576306148443467,1.0,2,50
1023,89,1.8283979892730713,0.056125570088624954,1.6748256497136913,1.0,3,50
1023,90,1.8283979892730713,0.056125570088624954,1.6658161043099227,1.0,4,50
1023,91,1.8283979892730713,0.056125570088624954,1.678945619478947,1.0,5,50
1023,92,1.8283979892730713,0.056125570088624954,1.6987299450511535,1.0,6,50
1023,93,1.8283979892730713,0.056125570088624954,1.7085919593514598,1.0,7,50
1023,94,1.8283979892730713,0.056125570088624954,1.6986416390682904,1.0,8,50
1023,95,1.8283979892730713,0.056125570088624954,1.7030401722039377,1.0,9,50
1023,96,1.8283979892730713,0.056125570088624954,1.6867251794390328,1.0,10,50
1023,97,1.8283979892730713,0.056125570088624954,1.6801816676967773,1.0,11,50
1023,98,1.8283979892730713,0.056125570088624954,1.6767371366639368,1.0,12,50
1023,99,1.8283979892730713,0.056125570088624954,1.6681516336845559,1.0,13,50
1023,100,1.8283979892730713,0.056125570088624954,1.6660281090525964,1.0,14,50
1023,101,1.8283979892730713,0.056125570088624954,1.6837307423748635,1.0,15,50
1023,102,1.8283979892730713,0.056125570088624954,1.6786869924150587,1.0,16,50
1023,103,1.8283979892730713,0.056125570088624954,1.6791383642203883,1.0,17,50
1023,104,1.8283979892730713,0.056125570088624954,1.6758807847755064,1.0,18,50
1023,105,1.8283979892730713,0.056125570088624954,1.6799030766143037,1.0,19,50
1023,106,1.8283979892730713,0.056125570088624954,1.680049301122255,1.0,0,50
1023,107,1.8283979892730713,0.056125570088624954,1.7001005786190555,1.0,1,50
1023,108,1.8283979892730713,0.056125570088624954,1.71656608762643,1.0,2,50
1023,109,1.8283979892730713,0.056125570088624954,1.6982026275645423,1.0,3,50
1023,110,1.8283979892730713,0.056125570088624954,1.7023274027475082,1.0,4,50
1023,111,1.8283979892730713,0.056125570088624954,1.6921773198270815,1.0,5,50
1023,112,1.8283979892730713,0.056125570088624954,1.6881000669711348,1.0,6,50
1023,113,1.8283979892730713,0.056125570088624954,1.6756111039814978,1.0,7,50
1023,114,1.8283979892730713,0.056125570088624954,1.6600145061147815,1.0,8,50
1023,115,1.8283979892730713,0.056125570088624954,1.6553732779371257,1.0,9,50
1023,116,1.8283979892730713,0.056125570088624954,1.6299574436622541,1.0,10,50
1023,117,1.8283979892730713,0.056125570088624954,1.6469969637592958,1.0,11,50
1023,118,1.8283979892730713,0.056125570088624954,1.6592649109344058,1.0,12,50
1023,119,1.8283979892730713,0.056125570088624954,1.6432815684622852,1.0,13,50
1023,120,1.8283979892730713,0.056125570088624954,1.6370634979978882,1.0,14,50
1023,121,1.8283979892730713,0.056125570088624954,1.6463385830456871,1.0,15,50
1023,122,1.8283979892730713,0.056125570088624954,1.6574010373914265,1.0,16,50
1023,123,1.8283979892730713,0.056125570088624954,1.6709860536582304,1.0,17,50
1023,124,1.8283979892730713,0.056125570088624954,1.6549421779333096,1.0,18,50
1023,125,1.8283979892730713,0.056125570088624954,1.6491111905532643,1.0,19,50
1023,126,1.8283979892730713,0.056125570088624954,1.6285338581259667,1.0,0,50
1023,127,1.8283979892730713,0.056125570088624954,1.6432368687036512,1.0,1,50
1023,128,1.8283979892730713,0.056125570088624954,1.6593152108748208,1.0,2,50
1023,129,1.8283979892730713,0.056125570088624954,1.6289524622217348,1.0,3,50
1023,130,1.8283979892730713,0.056125570088624954,1.6622921964359731,1.0,4,50
1023,131,1.8283979892730713,0.056125570088624954,1.6339166697275687,1.0,5,50
1023,132,1.8283979892730713,0.056125570088624954,1.6395634252270364,1.0,6,50
1023,133,1.8283979892730713,0.056125570088624954,1.620454086180034,1.0,7,50
1023,134,1.8283979892730713,0.056125570088624954,1.6312147880168975,1.0,8,50
1023,135,1.8283979892730713,0.056125570088624954,1.6387254148957755,1.0,9,50
1023,136,1.8283979892730713,0.056125570088624954,1.6326132671589206,1.0,10,50
1023,137,1.8283979892730713,0.056125570088624954,1.6431140757119496,1.0,11,50
1023,138,1.8283979892730713,0.056125570088624954,1.629396837595893,1.0,12,50
1023,139,1.8283979892730713,0.056125570088624954,1.616157986832995,1.0,13,50
1023,140,1.8283979892730713,0.056125570088624954,1.6234664819192208,1.0,14,50
1023,141,1.8283979892730713,0.056125570088624954,1.6146782139968927,1.0,15,50
1023,142,1.8283979892730713,0.056125570088624954,1.6371363696458971,1.0,16,50
1023,143,1.8283979892730713,0.056125570088624954,1.6470559976308228,1.0,17,50
1023,144,1.8283979892730713,0.056125570088624954,1.6661068592878365,1.0,18,50
1023,145,1.8283979892730713,0.056125570088624954,1.6743329292662659,1.0,19,50
1023,146,1.8283979892730713,0.056125570088624954,1.6974631219601413,1.0,0,50
1023,147,1.8283979892730713,0.056125570088624954,1.6740097222523482,1.0,1,50
1023,148,1.8283979892730713,0.056125570088624954,1.6618206802126647,1.0,2,50
1023,149,1.8283979892730713,0.056125570088624954,1.6635352521389926,1.0,3,50
1023,150,1.8283979892730713,0.056125570088624954,1.6583732597049716,1.0,4,50
1023,151,1.8283979892730713,0.056125570088624954,1.6211637787276174,1.0,5,50
1023,152,1.8283979892730713,0.056125570088624954,1.6453543960605292,1.0,6,50
1023,153,1.8283979892730713,0.056125570088624954,1.6276442990320474,1.0,7,50
1023,154,1.8283979892730713,0.056125570088624954,1.595296368896265,1.0,8,50
1023,155,1.8283979892730713,0.056125570088624954,1.589666026808589,1.0,9,50
1023,156,1.8283979892730713,0.056125570088624954,1.573002907912971,1.0,10,50
1023,157,1.8283979892730713,0.056125570088624954,1.5863550660058863,1.0,11,50
1023,158,1.8283979892730713,0.056125570088624954,1.6140941216570663,1.0,12,50
1023,159,1.8283979892730713,0.056125570088624954,1.6284036679497276,1.0,13,50
1023,160,1.8283979892730713,0.056125570088624954,1.6360315695769316,1.0,14,50
1023,161,1.8283979892730713,0.056125570088624954,1.6244289651931745,1.0,15,50
1023,162,1.8283979892730713,0.056125570088624954,1.6017620968173818,1.0,16,50
1023,163,1.8283979892730713,0.056125570088624954,1.6172760570902707,1.0,17,50
1023,164,1.8283979892730713,0.056125570088624954,1.6327905925001653,1.0,18,50
1023,165,1.8283979892730713,0.056125570088624954,1.5951862443839737,1.0,19,50
1023,166,1.8283979892730713,0.056125570088624954,1.621800473464402,1.0,0,50
1023,167,1.8283979892730713,0.056125570088624954,1.64025811303455,1.0,1,50
1023,168,1.8283979892730713,0.056125570088624954,1.6049130763615709,1.0,2,50
1023,169,1.8240966796875,0.07886406034231186,1.6025375334650058,1.0,0,50
1023,170,1.8240966796875,0.07886406034231186,1.5757729063967598,1.0,1,50
1023,171,1.8240966796875,0.07886406034231186,1.5705343508378993,1.0,2,50
1023,172,1.8240966796875,0.07886406034231186,1.5883554149336334,1.0,3,50
1023,173,1.8240966796875,0.07886406034231186,1.583902361998024,1.0,4,50
1023,174,1.8240966796875,0.07886406034231186,1.5783877304658878,1.0,5,50
1023,175,1.8240966796875,0.07886406034231186,1.6021278093807743,1.0,6,50
1023,176,1.8240966796875,0.07886406034231186,1.6113282632023793,1.0,7,50
1023,177,1.8240966796875,0.07886406034231186,1.60155184828276,1.0,8,50
1023,178,1.8240966796875,0.07886406034231186,1.6300440706496893,1.0,9,50
1023,179,1.8240966796875,0.07886406034231186,1.6065748330659622,1.0,10,50
1023,180,1.8240966796875,0.07886406034231186,1.612613447196984,1.0,11,50
1023,181,1.8240966796875,0.07886406034231186,1.6036298809940253,1.0,12,50
1023,182,1.8240966796875,0.07886406034231186,1.594771339950905,1.0,13,50
1023,183,1.8240966796875,0.07886406034231186,1.5622042138849586,1.0,14,50
1023,184,1.8240966796875,0.07886406034231186,1.597694966779928,1.0,15,50
1023,185,1.8240966796875,0.07886406034231186,1.6068986865193986,1.0,16,50
1023,186,1.8240966796875,0.07886406034231186,1.6131534001715853,1.0,17,50
1023,187,1.8240966796875,0.07886406034231186,1.6124133939849086,1.0,18,50
1023,188,1.8240966796875,0.07886406034231186,1.60405522248007,1.0,19,50
1023,189,1.8240966796875,0.07886406034231186,1.6402839831369647,1.0,0,50
1023,190,1.8240966796875,0.07886406034231186,1.6422762287490857,1.0,1,50
1023,191,1.8240966796875,0.07886406034231186,1.651143214890383,1.0,2,50
1023,192,1.8240966796875,0.07886406034231186,1.658266230626649,1.0,3,50
1023,193,1.8240966796875,0.07886406034231186,1.6412120706633864,1.0,4,50
1023,194,1.8240966796875,0.07886406034231186,1.6487738740976683,1.0,5,50
1023,195,1.8240966796875,0.07886406034231186,1.619878181795933,1.0,6,50
1023,196,1.8240966796875,0.07886406034231186,1.606033052192165,1.0,7,50
1023,197,1.8240966796875,0.07886406034231186,1.6123818679101156,1.0,8,50
1023,198,1.8240966796875,0.07886406034231186,1.6178019335634466,1.0,9,50
1023,199,1.8240966796875,0.07886406034231186,1.61997749112716,1.0,10,50
1023,200,1.8240966796875,0.07886406034231186,1.6337701281409054,1.0,11,50
1023,201,1.8240966796875,0.07886406034231186,1.6165048858528985,1.0,12,50
1023,202,1.8240966796875,0.07886406034231186,1.6396182668936878,1.0,13,50
1023,203,1.8240966796875,0.07886406034231186,1.6075124124856828,1.0,14,50
1023,204,1.8240966796875,0.07886406034231186,1.5959133369884126,1.0,15,50
1023,205,1.8240966796875,0.07886406034231186,1.6007011464601064,1.0,16,50
1023,206,1.8240966796875,0.07886406034231186,1.6044724640610437,1.0,17,50
1023,207,1.8240966796875,0.07886406034231186,1.6205467475536768,1.0,18,50
1023,208,1.8240966796875,0.07886406034231186,1.617040064042255,1.0,19,50
